CLAVE;SITIO;ORGANISMO_DE_CUENCA;ESTADO;MUNICIPIO;CUENCA;CUERPO DE AGUA;TIPO;SUBTIPO;LONGITUD;LATITUD;PERIODO;DBO_mg/L;CALIDAD_DBO;DQO_mg/L;CALIDAD_DQO;SST_mg/L;CALIDAD_SST;COLI_FEC_NMP_100mL;CALIDAD_COLI_FEC;E_COLI_NMP_100mL;CALIDAD_E_COLI;ENTEROC_NMP_100mL;CALIDAD_ENTEROC;OD_PORC;CALIDAD_OD_PORC;OD_PORC_SUP;CALIDAD_OD_PORC_SUP;OD_PORC_MED;CALIDAD_OD_PORC_MED;OD_PORC_FON;CALIDAD_OD_PORC_FON;TOX_D_48_UT;CALIDAD_TOX_D_48;TOX_V_15_UT;CALIDAD_TOX_V_15;TOX_D_48_SUP_UT;CALIDAD TOX_D_48_SUP;TOX_D_48_FON_UT;CALIDAD_TOX_D_48_FON;TOX_FIS_SUP_15_UT;CALIDAD_TOX_FIS_SUP_15;TOX_FIS_FON_15_UT;CALIDAD_TOX_FIS_FON_15;SEMAFORO;CONTAMINANTES;CUMPLE_CON_DBO;CUMPLE_CON_DQO;CUMPLE_CON_SST;CUMPLE_CON_CF;CUMPLE_CON_E_COLI;CUMPLE_CON_ENTEROC;CUMPLE_CON_OD;CUMPLE_CON_TOX;GRUPO
DLNAY1827;RIO AMECA 7 (RIO AMECA AGUAS ARRIBA DE AMATLAN DE CAÑAS);LERMA SANTIAGO PACIFICO;NAYARIT;AMATLAN DE CAÑAS;AMECA PIJINTO;RIO AMECA;LOTICO;RIO;-10.441.575;2.079.484;2020;<2;Excelente;28.29;Aceptable;64.71;Buena calidad;24196;Fuertemente contaminada;15531;Fuertemente contaminada;;;96.9;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
DLNAY1828;RIO AMECA 9 (RIO AMECA AGUAS ABAJO DE AMATLAN DE CAÑAS);LERMA SANTIAGO PACIFICO;NAYARIT;AMATLAN DE CAÑAS;AMECA PIJINTO;RIO AMECA;LOTICO;RIO;-10.451.882;2.086.903;2020;<2;Excelente;24.96;Aceptable;56.4;Buena calidad;10462;Fuertemente contaminada;4106;Fuertemente contaminada;;;100.2;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
DLNAY1829;RIO AMECA 11;LERMA SANTIAGO PACIFICO;JALISCO;SAN SEBASTIAN DEL OESTE;AMECA PIJINTO;RIO AMECA;LOTICO;RIO;-10.463.206;2.092.420;2020;<2;Excelente;<10;Excelente;21.05;Excelente;1664;Contaminada;754;Aceptable;;;98.2;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1830;AHUACATLAN 2;LERMA SANTIAGO PACIFICO;NAYARIT;AHUACATLAN;AHUACATLAN;RIO IXTLAN;LOTICO;RIO;-10.451.801;2.105.764;2020;4.92;Buena calidad;<10;Excelente;19.25;Excelente;24196;Fuertemente contaminada;19863;Fuertemente contaminada;;;83.6;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
DLNAY1831;IXTLAN 2 (DESPUES DE LA DESCARGA MUNICIPAL DE IXTLAN (MEXPAN);LERMA SANTIAGO PACIFICO;NAYARIT;IXTLAN DEL RIO;AHUACATLAN;RIO IXTLAN;LOTICO;RIO;-10.441.416;2.103.317;2020;7.92;Aceptable;<10;Excelente;11.68;Excelente;2098;Contaminada;784;Aceptable;;;85.8;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1832;ANTES DE LA DESCARGA MUNICIPAL DE IXTLAN;LERMA SANTIAGO PACIFICO;NAYARIT;IXTLAN DEL RIO;AHUACATLAN;RIO IXTLAN;LOTICO;RIO;-10.436.413;2.103.208;2020;<2;Excelente;<10;Excelente;<10;Excelente;15531;Fuertemente contaminada;9804;Fuertemente contaminada;;;100;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
DLNAY1833;RIO GRANDE DE SANTIAGO 17;LERMA SANTIAGO PACIFICO;NAYARIT;LA YESCA;RIO SANTIAGO 4;RIO GRANDE DE SANTIAGO;LENTICO;PRESA;-10.423.697;2.119.246;2020;<2;Excelente;18.39;Buena calidad;<10;Excelente;931;Aceptable;10;Excelente;;;;;55.6;Buena calidad;48.6;Aceptable;40.5;Aceptable;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1834;PASO DE LA YESCA;LERMA SANTIAGO PACIFICO;NAYARIT;LA YESCA;RIO SANTIAGO 4;RIO SANTIAGO;LENTICO;PRESA;-10.408.057;2.118.759;2020;<2;Excelente;20.16;Aceptable;<10;Excelente;41;Excelente;<3;Excelente;;;;;146.4;Contaminada;112.9;Buena calidad;52.3;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;OD%S,;SI;SI;SI;SI;SI;ND;NO;SI;LENTICO
DLNAY1835;PRESA SILIDARIDAD PLAYA GOLONDRINAS;LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.463.705;2.169.157;2020;4.28;Buena calidad;33.75;Aceptable;<10;Excelente;86;Excelente;<3;Excelente;;;;;119.4;Buena calidad;81.8;Excelente;79.3;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1836;PRESA EL CAJON 5;LERMA SANTIAGO PACIFICO;NAYARIT;SANTA MARIA DEL ORO;RIO SANTIAGO 4;PRESA EL CAJON;LENTICO;PRESA;-10.442.236;2.140.928;2020;<2;Excelente;18.48;Buena calidad;<10;Excelente;<3;Excelente;<3;Excelente;;;;;108.7;Excelente;88.3;Excelente;66;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1837;PRESA EL CAJON 3;LERMA SANTIAGO PACIFICO;NAYARIT;SANTA MARIA DEL ORO;RIO SANTIAGO 4;PRESA EL CAJON;LENTICO;PRESA;-10.443.808;2.142.505;2020;<2;Excelente;16.8;Buena calidad;<10;Excelente;31;Excelente;<3;Excelente;;;;;131.4;Contaminada;103.2;Excelente;87.7;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;OD%S,;SI;SI;SI;SI;SI;ND;NO;SI;LENTICO
DLNAY1838;PRESA EL CAJON 2 (EN LA CORTINA);LERMA SANTIAGO PACIFICO;NAYARIT;SANTA MARIA DEL ORO;RIO SANTIAGO 4;PRESA EL CAJON;LENTICO;PRESA;-10.444.971;2.142.987;2020;<2;Excelente;17.64;Buena calidad;<10;Excelente;98;Excelente;<3;Excelente;;;;;95.6;Excelente;87;Excelente;58.1;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1839;PRESA EL CAJON 1 (RIO SANTIAGO EL CAJON);LERMA SANTIAGO PACIFICO;NAYARIT;SANTA MARIA DEL ORO;RIO SANTIAGO 5;PRESA EL CAJON;LENTICO;PRESA;-10.446.196;2.142.495;2020;<2;Excelente;<10;Excelente;<10;Excelente;1872;Contaminada;52;Excelente;;;;;46.1;Aceptable;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LENTICO
DLNAY1840;PRESA EL CAJON 4;LERMA SANTIAGO PACIFICO;NAYARIT;LA YESCA;RIO SANTIAGO 4;PRESA EL CAJON;LENTICO;PRESA;-10.443.243;2.143.233;2020;<2;Excelente;21;Aceptable;<10;Excelente;63;Excelente;<3;Excelente;;;;;123;Aceptable;;;65.1;Buena calidad;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1841;RIO GRANDE DE SANTIAGO 19 (CAMPAMENTO LAS YEGUAS);LERMA SANTIAGO PACIFICO;NAYARIT;SANTA MARIA DEL ORO;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LOTICO;RIO;-10.450.727;2.147.020;2020;4.1;Buena calidad;31.93;Aceptable;<10;Excelente;63;Excelente;10;Excelente;;;130.3;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;OD%L,;SI;SI;SI;SI;SI;ND;NO;SI;LOTICO
DLNAY1842;RH12-10 LERMA (RIO GRANDE SANTIAGO/ LAS YEGUAS);LERMA SANTIAGO PACIFICO;NAYARIT;SANTA MARIA DEL ORO;RIO SANTIAGO 5;RIO SANTIAGO;LOTICO;RIO;-10.450.964;2.146.333;2020;<2;Excelente;17.56;Buena calidad;<10;Excelente;10;Excelente;<3;Excelente;;;131.8;Contaminada;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;OD%L,;SI;SI;SI;SI;SI;ND;NO;SI;LOTICO
DLNAY1843;RIO GRANDE DE SANTIAGO PASO DE LOS BUEYES;LERMA SANTIAGO PACIFICO;NAYARIT;SANTA MARIA DEL ORO;RIO SANTIAGO 5;RIO GRANDE SANTIAGO;LOTICO (HUMEDAL);RIO;-10.453.033;2.151.685;2020;<2;Excelente;10.87;Buena calidad;<10;Excelente;350;Aceptable;<3;Excelente;;;115.2;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
DLNAY1844;ESTERO TEAPAQUEÑO PUENTE LA COMPUERTA;PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;GRUPO DE CORRIENTES MARISMAS NACIONALES;ESTERO TEAPAQUEÑOS;COSTERO (HUMEDAL);ESTERO;-10.562.304;2.205.153;2020;;;;;<10;Excelente;;;;;<3;Excelente;;;68.1;Buena calidad;;;;;;;;;;;;;<1;No Toxico;;;Verde;;ND;ND;SI;ND;ND;SI;SI;SI;COSTERO
DLNAY1848;LA ESCONDIDA;LERMA SANTIAGO PACIFICO;NAYARIT;TEPIC;RIO SANTIAGO 6;RIO MOLOLOA;LOTICO;RIO;-10.489.884;2.157.551;2020;7.22;Aceptable;41.68;Contaminada;58.1;Buena calidad;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;88.3;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Rojo;DQO,CF,E_COLI,;SI;NO;SI;NO;NO;ND;SI;SI;LOTICO
DLNAY1852;DESPUES DE LA DESCARGA MUNICIPAL DE XALISCO;LERMA SANTIAGO PACIFICO;NAYARIT;TEPIC;RIO SANTIAGO 6;RIO MOLOLOA;LOTICO;RIO;-10.485.078;2.146.606;2020;<2;Excelente;10.92;Buena calidad;65.83;Buena calidad;24196;Fuertemente contaminada;24196;Fuertemente contaminada;;;;;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;ND;SI;LOTICO
DLNAY1854M1;PANTANAL;LERMA SANTIAGO PACIFICO;NAYARIT;XALISCO;RIO SANTIAGO 6;RIO MOLOLOA;LOTICO;RIO;-10.483.639;2.143.846;2020;<2;Excelente;13.44;Buena calidad;65.38;Buena calidad;14136;Fuertemente contaminada;12033;Fuertemente contaminada;;;66.5;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
DLNAY1856;LAGUNA DE MORA;LERMA SANTIAGO PACIFICO;NAYARIT;TEPIC;RIO SANTIAGO 6;LAGUNA;LENTICO;LAGO;-10.481.330;2.151.799;2020;<2;Excelente;14.35;Buena calidad;15.5;Excelente;395;Aceptable;20;Excelente;;;;;76.8;Excelente;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1857;"RIO GRANDE DE SANTIAGO 23 (RIO GRANDE DE SANTIAGO ""LA TRISTEZA"")";PACIFICO NORTE;NAYARIT;DEL NAYAR;RIO SANTIAGO 6;RIO GRANDE DE SANTIAGO;LOTICO (HUMEDAL);RIO;-10.492.940;2.175.344;2020;<2;Excelente;29.4;Aceptable;20.05;Excelente;684;Aceptable;41;Excelente;;;35.2;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
DLNAY1858;RIO GRANDE DE SANTIAGO 22(RIO GRANDE DE SANTIAGO PRESA SAN RAFAEL);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 6;RIO GRANDE DE SANTIAGO;LOTICO;RIO;-10.491.030;2.179.018;2020;<2;Excelente;<10;Excelente;22.4;Excelente;855;Aceptable;41;Excelente;;;45;Aceptable;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
DLNAY1859;RIO GRANDE DE SANTIAGO 21 (AGUAMILPA);LERMA SANTIAGO PACIFICO;NAYARIT;TEPIC;RIO SANTIAGO 6;RIO GRANDE DE SANTIAGO;LOTICO (HUMEDAL);RIO;-10.485.620;2.177.840;2020;<2;Excelente;11.87;Buena calidad;30.42;Buena calidad;1539;Contaminada;95;Excelente;;;;;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;ND;SI;LOTICO
DLNAY1860;PRESA SOLIDARIDAD 1(P.H. AGUAMILPA 1 CORTINA);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.479.137;2.184.060;2020;<2;Excelente;13.5;Buena calidad;13.6;Excelente;246;Aceptable;<3;Excelente;;;;;87;Excelente;81.6;Excelente;71.1;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1861;PRESA SOLIDARIDAD 2 (P.H. AGUAMILPA 2);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.475.009;2.187.217;2020;4.28;Buena calidad;16.04;Buena calidad;11.13;Excelente;345;Aceptable;10;Excelente;;;;;87.7;Excelente;82.2;Excelente;74.1;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1862;PRESA SOLIDARIDAD 5 (P.H. AGUAMILPA 5);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.475.163;2.187.793;2020;<2;Excelente;22.79;Aceptable;11.58;Excelente;341;Aceptable;<3;Excelente;;;;;137.7;Contaminada;127.1;Aceptable;80.7;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;OD%S,;SI;SI;SI;SI;SI;ND;NO;SI;LENTICO
DLNAY1863;PRESA SOLIDARIDAD 3 (P.H. AGUAMILPA 3);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.475.679;2.188.690;2020;<2;Excelente;21.1;Aceptable;18.25;Excelente;228;Aceptable;<3;Excelente;;;;;165.1;Fuertemente contaminada;114.9;Buena calidad;95.7;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Amarillo;OD%S,;SI;SI;SI;SI;SI;ND;NO;SI;LENTICO
DLNAY1864;PRESA SOLIDARIDAD 4 (P.H. AGUAMILPA 4);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.474.360;2.185.078;2020;<2;Excelente;22.79;Aceptable;10.64;Excelente;471;Aceptable;31;Excelente;;;;;88.5;Excelente;73.9;Excelente;71;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1865;PRESA SOLIDARIDAD 6 (P.H. AGUAMILPA 6 LAS ADJUNTAS);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.471.751;2.183.795;2020;<2;Excelente;16.88;Buena calidad;13.57;Excelente;379;Aceptable;20;Excelente;;;;;89;Excelente;;;;;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1866;PRESA SOLIDARIDAD 7 (P.H. AGUAMILPA 7 DESEMBOCADURA DEL RIO HUAYNAMOTA);LERMA SANTIAGO PACIFICO;NAYARIT;DEL NAYAR;RIO SANTIAGO 5;RIO GRANDE DE SANTIAGO;LENTICO (HUMEDAL);PRESA;-10.471.246;2.185.169;2020;4.16;Buena calidad;16.04;Buena calidad;16.85;Excelente;480;Aceptable;<3;Excelente;;;;;85.8;Excelente;83.4;Excelente;80.2;Excelente;;;;;<1;No Toxico;;;<1;No Toxico;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LENTICO
DLNAY1867;EL VENADO;PACIFICO NORTE;NAYARIT;RUIZ;RIO SAN PEDRO-MEZQUITAL;RIO SAN PEDRO;LOTICO;RIO;-10.497.919;2.194.969;2020;<2;Excelente;10.87;Buena calidad;14.5;Excelente;602;Aceptable;110;Excelente;;;102;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
DLNAY1868;RIO SAN PEDRO 16;PACIFICO NORTE;NAYARIT;RUIZ;RIO SAN PEDRO-MEZQUITAL;RIO SAN PEDRO;LOTICO;RIO;-10.502.691;2.194.554;2020;<2;Excelente;<10;Excelente;11.08;Excelente;650;Aceptable;183;Buena calidad;;;102;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Verde;;SI;SI;SI;SI;SI;ND;SI;SI;LOTICO
DLNAY1869;RIO SAN PEDRO 21;PACIFICO NORTE;NAYARIT;RUIZ;RIO SAN PEDRO-MEZQUITAL;RIO SAN PEDRO;LOTICO;RIO;-10.510.040;2.194.420;2020;<2;Excelente;<10;Excelente;15.6;Excelente;1860;Contaminada;573;Buena calidad;;;100.3;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1870;DESP. DE LA DESCARGA MUNICIPAL RUIZ;PACIFICO NORTE;NAYARIT;RUIZ;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO;RIO;-10.516.369;2.196.351;2020;3.58;Buena calidad;13.38;Buena calidad;12.76;Excelente;1650;Contaminada;31;Excelente;;;68.3;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1871;RIO SAN PEDRO 19;PACIFICO NORTE;NAYARIT;RUIZ;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO;RIO;-10.514.664;2.196.412;2020;5.16;Buena calidad;18.39;Buena calidad;19.63;Excelente;2909;Contaminada;1785;Fuertemente contaminada;;;100.6;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;LOTICO
DLNAY1872;RIO SAN PEDRO 20;PACIFICO NORTE;NAYARIT;RUIZ;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO;RIO;-10.515.430;2.196.753;2020;<2;Excelente;<10;Excelente;15.13;Excelente;1597;Contaminada;41;Excelente;;;91.6;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1873;VADO DE SAN PEDRO;PACIFICO NORTE;NAYARIT;RUIZ;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO;RIO;-10.517.905;2.195.050;2020;<2;Excelente;<10;Excelente;12.67;Excelente;1408;Contaminada;63;Excelente;;;81.7;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1874;RIO SAN PEDRO 17;PACIFICO NORTE;NAYARIT;TUXPAN;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO;RIO;-10.528.839;2.194.226;2020;<2;Excelente;<10;Excelente;13;Excelente;1134;Contaminada;132;Buena calidad;;;84.2;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1875;TUXPAN;PACIFICO NORTE;NAYARIT;TUXPAN;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO;RIO;-10.529.644;2.194.596;2020;<2;Excelente;25.08;Aceptable;15.4;Excelente;1224;Contaminada;97;Excelente;;;88.9;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1877;RIO SAN PEDRO 18;PACIFICO NORTE;NAYARIT;TUXPAN;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO;RIO;-10.531.162;2.195.164;2020;<2;Excelente;<10;Excelente;20.4;Excelente;1331;Contaminada;243;Buena calidad;;;101.1;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;LOTICO
DLNAY1879W1;RH11-1 PRESIDIO-SAN PEDRO ( LA BATANGA);PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO - COSTERO (HUMEDAL);LAGUNA;-10.544.051;2.185.797;2020;<2;Excelente;30.425;Aceptable;40.375;Buena calidad;24196;Fuertemente contaminada;934;Contaminada;;;74.1;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,E_COLI,;SI;SI;SI;NO;NO;ND;SI;SI;COSTERO
DLNAY1880W1;MARISMAS NACIONALES 6 (EMBARCADERO LA BATANGA MARISMAS NACIONALES 6);PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;RIO SAN PEDRO-DESEMBOCADURA;CUERPO DE AGUA DEL HUMEDAL;LOTICO - COSTERO (HUMEDAL);MARISMA;-10.546.201;2.189.964;2020;<2;Excelente;21;Aceptable;42.6;Buena calidad;1210;Contaminada;310;Buena calidad;;;87.1;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;COSTERO
DLNAY1881W1;RIO SAN PEDRO 14 ( EMBARCADERO LA BATANGA);PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO - COSTERO (HUMEDAL);RIO;-10.546.258;2.188.845;2020;<2;Excelente;10.08;Buena calidad;30.2;Buena calidad;2046;Contaminada;75;Excelente;;;77.3;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;COSTERO
DLNAY1882W1;MEXCALTITAN (EMBARCADERO);PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LOTICO - COSTERO (HUMEDAL);RIO;-10.548.018;2.190.471;2020;<2;Excelente;<10;Excelente;34.9;Buena calidad;2909;Contaminada;311;Buena calidad;;;62.2;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;COSTERO
DLNAY1883W1;MARISMAS NACIONALES 5;PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;GRUPO DE CORRIENTES MARISMAS NACIONALES;CUERPO DE AGUA DEL HUMEDAL;LOTICO - COSTERO (HUMEDAL);MARISMA;-10.547.519;2.184.153;2020;<2;Excelente;21;Aceptable;34.5;Buena calidad;1585;Contaminada;75;Excelente;;;72.8;Excelente;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;COSTERO
DLNAY1884;RIO SAN PEDRO 13;PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;GRUPO DE CORRIENTES MARISMAS NACIONALES;RIO SAN PEDRO;LOTICO - COSTERO (HUMEDAL);RIO;-10.548.094;2.185.479;2020;<2;Excelente;11.76;Buena calidad;32.2;Buena calidad;1236;Contaminada;20;Excelente;;;67.1;Buena calidad;;;;;;;<1;No Toxico;<1;No Toxico;;;;;;;;;Amarillo;CF,;SI;SI;SI;NO;SI;ND;SI;SI;COSTERO
DLNAY1885;RIO SAN PEDRO 12;PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;GRUPO DE CORRIENTES MARISMAS NACIONALES;RIO SAN PEDRO;COSTERO (HUMEDAL);OCEANO-MAR;-10.549.191;2.176.871;2020;;;;;545.714;Buena calidad;;;;;345;Contaminada;;;50.1;Buena calidad;;;25.1;Contaminada;;;;;;;;;<1;No Toxico;;;Rojo;ENT_FEC,OD%F,;ND;ND;SI;ND;ND;NO;NO;SI;COSTERO
DLNAY1886W1;MARISMAS NACIONALES 4 (ZONA ESTAURINA);PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;RIO SAN PEDRO-DESEMBOCADURA;RIO SAN PEDRO;LENTICO - COSTERO (HUMEDAL);MARISMA;-10.549.084;2.176.762;2020;<2;Excelente;53.825;Contaminada;56;Buena calidad;2481;Contaminada;130;Buena calidad;;;;;88.1;Excelente;;;<10;Fuertemente contaminada;;;;;<1;No Toxico;;;<1;No Toxico;;;Rojo;DQO,CF,OD%F,;SI;NO;SI;NO;SI;ND;NO;SI;COSTERO
DLNAY1887;RIO SAN PEDRO 11 (BOCA DE CAMICHIN);PACIFICO NORTE;NAYARIT;SANTIAGO IXCUINTLA;GRUPO DE CORRIENTES MARISMAS NACIONALES;RIO SAN PEDRO;COSTERO (HUMEDAL);OCEANO-MAR;-10.549.203;2.174.140;2020;;;;;45.375;Buena calidad;;;;;52;Excelente;;;46.7;Aceptable;;;;;;;;;;;;;<1;No Toxico;;;Verde;;ND;ND;SI;ND;ND;SI;SI;SI;COSTERO
